"EDCS-ID","publication","province","place","cleaned_place","dating_from","dating_to","status","inscription","inscription_interpretive_cleaning","latitude","longitude","photo"
"EDCS-27601600","CIL 03, 02048 = Legio-VII 00053","Dalmatia","Solin / Salona","Salona","9","100","milites;  praenomen et nomen;  tituli sepulcrales;  viri","T(itus) Sabinius T(iti) f(ilius) / Fab(ia) domo / Sebaste vete(ranus) / leg(ionis) VII ann(orum) LVI / sti(pendiorum) XXXII / h(ic) s(itus) e(st)","Titus Sabinius Titi filius Fabia domo Sebaste veteranus legionis VII annorum LVI stipendiorum XXXII hic situs est","43.5441591","16.4919213",NA
"EDCS-27601601","CIL 03, 02049","Dalmatia","Solin / Salona","Salona","1","150","milites;  ordo decurionum;  ordo equester;  tituli sepulcrales;  tria nomina;  viri","Q(uinto) Servilio / M(arci) f(ilio) Palat(ina) / Pacuviano aedili / praef(ecto) cohort(is) I / Morinorum / M(arcus) Servilius Copien/sis Pacuvianus / pater fecit et sibi","Quinto Servilio Marci filio Palatina Pacuviano aedili praefecto cohortis I Morinorum Marcus Servilius Copiensis Pacuvianus pater fecit et sibi","43.5441591","16.4919213",NA
"EDCS-27601626","CIL 03, 02051 (p 1030) = CIL 03, 08580","Dalmatia","Solin / Salona","Salona","1","150","milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","D(is) M(anibus) / L(ucio) Sextilio Rufo vet(erano) ex classe / praetoria Misenat(i)um et Pa/piriae Helpidi parentibus et / Sextiliae Valeriae Sextilia / Rufina viva fecit","Dis Manibus Lucio Sextilio Rufo veterano ex classe praetoria Misenatium et Papiriae Helpidi parentibus et Sextiliae Valeriae Sextilia Rufina viva fecit","43.5441591","16.4919213",NA
"EDCS-27601627","CIL 03, 02053","Dalmatia","Solin / Salona","Salona","51","150","milites;  nomen singulare;  tituli sepulcrales;  viri","Tarcho / Tarbun/nis f(ilio) mil(iti) / coh(ortis) Aqu(itanorum) / ann(orum) XLV / stip(endiorum) XXV / dom(o) Camui / Tarpolie / [","Tarcho Tarbunnis filio militi cohortis Aquitanorum annorum XLV stipendiorum XXV domo Camui Tarpolie","43.5441591","16.4919213",NA
"EDCS-27601639","CIL 03, 02054 = CIL 03, 08758","Dalmatia","Solin / Salona","Salona","1","150","milites;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Tettennius / T(iti) f(ilius) S<t=I>e(llatina) Pansa / vet(eranus) leg(ionis) XI C(laudiae) P(iae) F(idelis) / h(ic) s(itus) e(st)","Lucius Tettennius Titi filius Stellatina Pansa veteranus legionis XI Claudiae Piae Fidelis hic situs est","43.5441591","16.4919213",NA
"EDCS-27601603","CIL 03, 02055","Dalmatia","Solin / Salona","Salona","1","150","milites;  ordo decurionum;  sacerdotes pagani;  tituli sepulcrales;  tria nomina;  viri","T(iti) Titiseni / Convicto/riani dec(urionis) col(oniae) Salon(itanae) sacerd(otis) / T(itus) Titisenus / Valentinus / |(centurio) leg(ionis) filius","Titi Titiseni Convictoriani decurionis coloniae Salonitanae sacerdotis Titus Titisenus Valentinus centurio legionis filius","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$MC_CIL_03_02055.jpg"
"EDCS-27601604","CIL 03, 02056","Dalmatia","Solin / Salona","Salona","42","150","liberti/libertae;  milites;  tituli sepulcrales;  viri","C(aio) Valerio [3] / vet(erano) leg(ionis) XI P[3] / Valerius I[3] / patrono [","Caio Valerio veterano legionis XI P Valerius I patrono","43.5441591","16.4919213",NA
"EDCS-27601605","CIL 03, 02057","Dalmatia","Solin / Salona","Salona","1","150","milites;  tituli sepulcrales;  tria nomina;  viri","C(aio) Valerio C(ai) f(ilio) / Claud(ia) Marcell(o) / [3]III mil(iti) coh(ortis) / [","Caio Valerio Cai filio Claudia Marcello III militi cohortis","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_03_02057.jpg"
"EDCS-27601606","CIL 03, 02062 = CIL 03, 02069 = CIL 03, 08747 = CIL 05, 02164 = ILJug-03, 02040b04 = ILJug-03, 02098 = AE 2017, +01104 = Tusculum-2017-200","Dalmatia","Solin / Salona","Salona","71","100","milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","L(ucio) Vario L(uci) f(ilio) Ser(gia) [3] / domo Aug(usta) Praeto[r(ia) 3] / leg(ionis) XI C(laudiae) P(iae) F(idelis) |(centurio) coh(ortis) VI v[oluntariorum(?) 3] / L(ucius) Varius Laetus PV[3] / et Benn[i]ae Sabin[ae 3] / vivae [3] / in fronte p[edes","Lucio Vario Luci filio Sergia domo Augusta Praetoria legionis XI Claudiae Piae Fidelis centurio cohortis VI voluntariorum Lucius Varius Laetus PV et Benniae Sabinae vivae in fronte pedes","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_03_02062_1.jpg;$CIL_03_02062_2.jpg;$CIL_03_02062_3.jpg;pp"
"EDCS-27601608","CIL 03, 02065 (p 1030) = CIL 05, *00429,225 = D 02506","Dalmatia","Solin / Salona","Salona","41","150","milites;  mulieres;  nomen singulare;  tituli sepulcrales;  viri","Virdomarus / Thartontis f(ilius) / domo Biturix / missicius alae / Claudiae Novae / t(estamento) f(ieri) i(ussit) et / Pamae sorori","Virdomarus Thartontis filius domo Biturix missicius alae Claudiae Novae testamento fieri iussit et Pamae sorori","43.5441591","16.4919213",NA
"EDCS-27601612","CIL 03, 02071 = ILJug-03, 02040b05 = Legio-VII 00072 = AE 1982, 00763","Dalmatia","Solin / Salona","Salona","9","57","milites;  tituli sepulcrales;  viri","] / [Pompt]ina(?) A[rr]etio / [3] mil(es) le[g(ionis)] VII / ann{i}or(um) [3] / [s]tipe[n]dior(um) IX / h(ic) s(itus)","Pomptina Arretio miles legionis VII annorum stipendiorum IX hic situs","43.5441591","16.4919213",NA
"EDCS-54900234","CIL 03, 03198a (p 2275, 2328,19) = CIL 03, 03200 = CIL 03, 10156 = CIL 03, 10158 = CIL 17-04, p 130 = D 02478 = D 05829 = ILJug-01, 00262 = Legio-VII 00091 = AE 1961, 00304 = AE 2006, +01004","Dalmatia","Solin / Salona","Salona","16","17","Augusti/Augustae;  miliaria;  milites;  tituli operum;  tituli sacri;  viri","V // [Ti(berius) C]aesar divi Augusti f(ilius) / [Aug]ustus Imp(erator) pont(ifex) max(imus) / [trib(unicia)] potest(ate) XIIX co(n)s(ul) II / [viam] a colonia Salonitan(a) / [ad f]in[es] provinciae Illyrici / [ // ] / cuius via<e=I> mil{l}ia pasuus sunt / CLXVII munit per vexillarios / leg(ionum) VII et XI / item viam Gabinianam / ab(!) Salonis Andetrium aperuit / et munit per leg(ionem) VII / [","V Tiberius Caesar divi Augusti filius Augustus Imperator pontifex maximus tribunicia potestate XIIX consul II viam a colonia Salonitana ad fines provinciae Illyrici cuius viae milia pasuus sunt CLXVII munit per vexillarios legionum VII et XI item viam Gabinianam ab Salonis Andetrium aperuit et munit per legionem VII","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Legio-VII_00091.jpg;$PF_CIL_03_03200.jpg;pp"
"EDCS-28701352","CIL 03, 08687 (p 1475) = Legio-VII 00088","Dalmatia","Solin / Salona","Salona","9","56","milites;  tituli sacri;  viri","m]iles leg(ionis) VI[I 3] / [3] Veneri don[um] / [no]m(ine) cognation[is] / [Cl]odior(um) CVI[","miles legionis VII Veneri donum nomine cognationis Clodiorum CVI","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Legio-VII_00088.jpg;PEC0008465"
"EDCS-28701358","CIL 03, 08693 = D 02600 = ILJug-03, 02282","Dalmatia","Solin / Salona","Salona","1","100","milites;  praenomen et nomen;  tituli sacri;  viri","P(ublius) Cloelius miles c(o)ho(rtis) Campanae custos Traguri / v(otum) s(olvit) l(ibens) m(erito)","Publius Cloelius miles cohortis Campanae custos Traguri votum solvit libens merito","43.5441591","16.4919213",NA
"EDCS-28700941","CIL 03, 08723 (p 1475, 2135) = Legio-VII 00005","Dalmatia","Solin / Salona","Salona","1","40","liberti/libertae;  milites;  mulieres;  praenomen et nomen;  viri","C(aius) Asurius mil(es) / leg(ionis) VII |(centuria) Trini / ann(orum) XXXV stip(endiorum) XIV / domo Florentia / Severa lib(erta) / pos(u)it","Caius Asurius miles legionis VII centuria Trini annorum XXXV stipendiorum XIV domo Florentia Severa liberta posuit","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Legio-VII_00005.jpg"
"EDCS-31400661","CIL 03, 08725 = CIL 03, 08755 = CIL 03, 13906","Dalmatia","Solin / Salona","Salona","71","130","milites;  tituli sepulcrales;  tria nomina;  viri","L(ucio) Attio Restuto e[q(uiti)] / ex sing(ularibus) c[o]h(ortis) III Alp[in(orum)] / stip(endiorum) XXI [h(ic)] s(itus) e(st)","Lucio Attio Restuto equiti ex singularibus cohortis III Alpinorum stipendiorum XXI hic situs est","43.5441591","16.4919213",NA
"EDCS-28700948","CIL 03, 08733","Dalmatia","Solin / Salona","Salona","1","150","milites;  ordo decurionum;  ordo equester;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri","P(ublio) Bennio / Sabino / IIIIvir(o) iure dic(undo) / auguri IIIIvir(o) i(ure) d(icundo) / quinquennal(i) flam(ini) / Augustali praefect(o) / cohort(is) II Lusitanor(um) / equitatae","Publio Bennio Sabino IIII viro iure dicundo auguri IIII viro iure dicundo quinquennali flamini Augustali praefecto cohortis II Lusitanorum equitatae","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_03_08733.jpg"
"EDCS-28700950","CIL 03, 08735 = Legio-VII 00009","Dalmatia","Solin / Salona","Salona","42","150","milites;  tituli sepulcrales;  tria nomina;  viri","C(aius) Bitt[ius(?) 3]/ Tro(mentina) Gem[ellus(?)] / imagini[fer] / leg(ionis) VII Cl(audiae) [P(iae) F(idelis)] / t(estamento) f(ieri) [i(ussit)]","Caius Bittius Tromentina Gemellus imaginifer legionis VII Claudiae Piae Fidelis testamento fieri iussit","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Legio-VII_00009.jpg"
"EDCS-28700951","CIL 03, 08736 = AE 1890, 00010","Dalmatia","Solin / Salona","Salona","1","100","milites;  ordo equester;  tituli sepulcrales;  tria nomina;  viri","] Ca[l]p[urnio 3] / [f(ilio)] Tro(mentina) Ma[ximo] / [pr]aef[e]cto [coh(ortis)] / [I] L[u]cen[sium] / [pr]aef[e]cto [3] / [3 ce]nturi[o]ni le[g(ionis)] / [3] an[nor]um [3] / [3] C[3]TA[3] / [3]EN[3] / [si]bi [et] fi[lio]","Calpurnio filio Tromentina Maximo praefecto cohortis I Lucensium praefecto centurioni legionis annorum C TA EN sibi et filio","43.5441591","16.4919213",NA
"EDCS-28700952","CIL 03, 08737","Dalmatia","Solin / Salona","Salona","51","150","liberti/libertae;  milites;  ordo decurionum;  ordo equester;  sacerdotes pagani;  tituli sepulcrales;  tria nomina;  viri","Q(uintus) Cassius Q(uinti) f(ilius) Tro(mentina) Constans / aed(ilis) IIIIvir i(ure) d(icundo) augur praef(ectus) / fabr(um) tr(i)b(unus) milit(um) coh(ortis) IIII vol(untariorum) civium / Romanorum Q(uintus) Cassius Cerdo libert(us) / et heres faciundum curavit h(oc) m(onumentum) h(eredem) n(on) s(equetur)","Quintus Cassius Quinti filius Tromentina Constans aedilis IIII vir iure dicundo augur praefectus fabrum tribunus militum cohortis IIII voluntariorum civium Romanorum Quintus Cassius Cerdo libertus et heres faciundum curavit hoc monumentum heredem non sequetur","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_03_08737.jpg;$PF_CIL_03_08737.jpg;$PF_CIL_03_08737_1.jpg"
"EDCS-28700956","CIL 03, 08738 (p 1475)","Dalmatia","Solin / Salona","Salona","1","100","milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","Cos]conio / [3]ino / [3 l]eg(ionis) XI / [3]C co(n)s(ularis) / [3 Re]stuta / [3 sor]or / [3 Tyr]annus / [ami]co","Cosconio ino legionis XI C consularis Restuta soror Tyrannus amico","43.5441591","16.4919213",NA
"EDCS-28700953","CIL 03, 08739 = CLE 01148","Dalmatia","Solin / Salona","Salona","1","100","carmina;  milites;  mulieres;  tituli sacri;  tituli sepulcrales;  tria nomina;  viri","] / dec(urioni) equit(um) p[raeposito(?) c]oh(ortis) / III Alpinae et Q(uinto) Annio Sever[o] / ann(orum) XV fecit Lutatia Verneia / viro et filio / orba queror genetrix miseri post funera nati [r]apta[q(ue) et ante premit] me mea c[a]ra soror intra ter quinos infelix occidit annos / sic illi coinunx sic toga pura data est nu[ll]aque pr[opa]go manibus su<s=C>cepta [p]arentis nullus honos fasces in mea tecta tulit / omnia Ditis habet praeterquam nomen eoru(m) nec comitem nati me sinit esse mei o genitor felix qui nec tua funera vidit / nec filiu[m] f[i]li[am 3]FRI[3]II[","decurioni equitum praeposito cohortis III Alpinae et Quinto Annio Severo annorum XV fecit Lutatia Verneia viro et filio orba queror genetrix miseri post funera nati rapta que et ante premit me mea cara soror intra ter quinos infelix occidit annos sic illi coinunx sic toga pura data est nulla que propago manibus suscepta parentis nullus honos fasces in mea tecta tulit omnia Ditis habet praeterquam nomen eorum nec comitem nati me sinit esse mei o genitor felix qui nec tua funera vidit nec filium filiam FRI II","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$M_CIL_03_08739_1.jpg;$PF_CIL_03_08739.jpg;pp"
"EDCS-28700954","CIL 03, 08740 (p 1475)","Dalmatia","Solin / Salona","Salona","51","150","milites;  tituli sepulcrales;  tria nomina;  viri","Q(uinto) Fabio / Pacato Volt(inia) / Viennae mil(iti) / leg(ionis) XI C(laudiae) P(iae) F(idelis) / annor(um) XXXVII / Fabius Fabianus / frater posuit","Quinto Fabio Pacato Voltinia Viennae militi legionis XI Claudiae Piae Fidelis annorum XXXVII Fabius Fabianus frater posuit","43.5441591","16.4919213",NA
"EDCS-28800854","CIL 03, 08744 (p 2326)","Dalmatia","Solin / Salona","Salona","1","150","milites;  tituli sepulcrales;  tria nomina;  viri","]II[3] / [3]VF[3] / [3] Helv[io 3] / mil(iti) [3] / T(ito) Helvio S[","II VF Helvio militi Tito Helvio S","43.5441591","16.4919213",NA
"EDCS-28800861","CIL 03, 08757","Dalmatia","Solin / Salona","Salona","1","150","milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","D(is) M(anibus) / L(ucius) Sorn(ius) C[3] / mil(es) c(ohortis) VIII v[ol(untariorum)] / Calpurn(ia) Pro[3] / mater fil(io) p(onendum) [c(uravit)","Dis Manibus Lucius Sornius C miles cohortis VIII voluntariorum Calpurnia Pro mater filio ponendum curavit","43.5441591","16.4919213",NA
"EDCS-28800863","CIL 03, 08760 (p 1475) = Legio-VII 00057","Dalmatia","Solin / Salona","Salona","1","150","liberti/libertae;  milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","L(ucio) Trebonio Valenti / mil(iti) leg(ionis) VII C(laudiae) P(iae) F(idelis) et L(ucio) Tre/bonio Constanti f(ilio) et / Treboniae Tertullae / sorori L(ucius) Trebonius / Successus lib(ertus) patronis / suis bene merentib(us) v(ivus) f(ecit) / sibi et suis libert(is) lib(ertabus)q(ue) / in f(ronte) p(edes) XX in ag(ro) p(edes) XII","Lucio Trebonio Valenti militi legionis VII Claudiae Piae Fidelis et Lucio Trebonio Constanti filio et Treboniae Tertullae sorori Lucius Trebonius Successus libertus patronis suis bene merentibus vivus fecit sibi et suis libertis libertabus que in fronte pedes XX in agro pedes XII","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Legio-VII_00057.jpg;$PF_CIL_03_08760.jpg"
"EDCS-31400663","CIL 03, 08761 (p 1475) = CIL 03, 12832 = CIL 03, 14239,5","Dalmatia","Solin / Salona","Salona","1","100","milites;  tituli sepulcrales;  viri","] / L(ucius) Val[erius(?)] / L(uci) f(ilius) Lem(onia) [3] / dom(o) B[ononia(?)] / mil(es) le[g(ionis)","Lucius Valerius Luci filius Lemonia domo Bononia miles legionis","43.5441591","16.4919213",NA
"EDCS-28800847","CIL 03, 08763 (p 1475) = Legio-VII 00080","Dalmatia","Solin / Salona","Salona","1","150","milites;  tituli sepulcrales;  tria nomina;  viri","] Sp(uri) f(ilius) Vale[3] / [3] Vet(uria) Place[ntia 3] / [3 le]g(ionis) VI[I","Spuri filius Vale Veturia Placentia legionis VII","43.5441591","16.4919213",NA
"EDCS-28800848","CIL 03, 08764 (p 1475) = Legio-VII 00064","Dalmatia","Solin / Salona","Salona","42","100","liberti/libertae;  milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","C(aius) Vatinius / Sex(ti) f(ilius) Capito / vet(eranus) leg(ionis) VII / C(laudiae) P(iae) F(idelis) dom(o) Arreti(o) / v(ivus) f(ecit) sibi et / Vatiniae Feli/culae libert(ae)","Caius Vatinius Sexti filius Capito veteranus legionis VII Claudiae Piae Fidelis domo Arretio vivus fecit sibi et Vatiniae Feliculae libertae","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_03_08764.jpg;$Legio-VII_00064.jpg;$PF_CIL_03_08764.jpg"
"EDCS-28800849","CIL 03, 08766 (p 1475)","Dalmatia","Solin / Salona","Salona","1","100","milites;  tituli sepulcrales;  viri","] / f(ilius?) vet(eranus) leg(ionis) [3] / domo / Atest(e) test[am(ento) / fieri ius[sit","filius veteranus legionis domo Ateste testamento fieri iussit","43.5441591","16.4919213",NA
"EDCS-31400664","CIL 03, 08768 (p 1475) = CIL 03, 12833","Dalmatia","Solin / Salona","Salona","42","150","milites;  tituli sepulcrales;  viri","]VIA[3] / [3 le]g(ionis) XI C[laudiae 3] / s]tip[endiorum(?)","VIA legionis XI Claudiae stipendiorum","43.5441591","16.4919213",NA
"EDCS-28800865","CIL 03, 08769 (p 1475)","Dalmatia","Solin / Salona","Salona","42","100","milites;  tituli sepulcrales;  viri","l]e<g=C>(ionis) XI / [C(laudiae) P(iae)] <f=E>id<e=I>li[s","legionis XI Claudiae Piae fidelis","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PEC0008466"
"EDCS-28800867","CIL 03, 08772 (p 1475)","Dalmatia","Solin / Salona","Salona","1","100","milites;  tituli sepulcrales;  tria nomina;  viri","]tius Q(uinti) f(ilius) G[3] / [3] vet(eranus) leg(ionis) [3] / [sibi e]t suis [","tius Quinti filius G veteranus legionis sibi et suis","43.5441591","16.4919213",NA
"EDCS-31400714","CIL 03, 12903","Dalmatia","Solin / Salona","Salona","1","100","milites;  tituli sepulcrales;  tria nomina;  viri","] / Iuni[us] / [R]ufus d[om(o)] / [H]eracl[ea] / [v]et(eranus) leg(ionis) [3] / [c]uram eg[it 3] / vet(eranus) le[g(ionis)","Iunius Rufus domo Heraclea veteranus legionis curam egit veteranus legionis","43.5441591","16.4919213",NA
"EDCS-31400718","CIL 03, 12907 (p 2328,114)","Dalmatia","Solin / Salona","Salona","42","150","milites;  tituli sepulcrales;  viri","]ian[3] / [3 leg(ionis)] XI Cl(audiae) [P(iae) F(idelis)","ian legionis XI Claudiae Piae Fidelis","43.5441591","16.4919213",NA
"EDCS-31400719","CIL 03, 12908","Dalmatia","Solin / Salona","Salona","1","150","milites;  tituli sepulcrales;  viri","le]g(ionis) XXI[I 3] / [3] leg(ionis) X [3] / [3] et [","legionis XXII legionis X et","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PEC0009039"
"EDCS-31400720","CIL 03, 12909 (p 2328,114) = Legio-VII 00085","Dalmatia","Solin / Salona","Salona","42","150","milites;  tituli sepulcrales;  viri","]OL[3] / [ve]ter(anus) leg(ionis) / [VII Cl(audiae)] P(iae) <f=E>(idelis) v(ivus) f(ecit) / [sibi et] suis","OL veteranus legionis VII Claudiae Piae fidelis vivus fecit sibi et suis","43.5441591","16.4919213",NA
"EDCS-30100681","CIL 03, 14246,1 = D 09156 = ILJug-03, 02281 = AE 1897, 00104","Dalmatia","Solin / Salona","Salona","1","100","milites;  tituli sepulcrales;  tria nomina;  viri","Q(uintus) Vettiu[s] / Hospes mil[es] / cohortis Camp(anae) / domo Suessa / annorum XLV / stipendiorum / XXII testamen[to] / iussit fieri","Quintus Vettius Hospes miles cohortis Campanae domo Suessa annorum XLV stipendiorum XXII testamento iussit fieri","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$PF_AE_1897_00104.jpg;pp"
"EDCS-32201067","CIL 03, 14248 (p 2328,114) = Legio-VII 00082","Dalmatia","Solin / Salona","Salona","1","100","milites;  viri","l]eg(ionis) VII [Cl(audia) P(ia) F(idelis)] / [3]ia Leg[","legionis VII Claudia Pia Fidelis ia Leg","43.5441591","16.4919213","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Legio-VII_00082.jpg"
