"EDCS-ID","publication","province","place","cleaned_place","dating_from","dating_to","status","inscription","inscription_interpretive_cleaning","latitude","longitude"
"EDCS-27601593","CIL 03, 02038","Dalmatia","Solin / Salona","Salona","1","150","milites;  tituli honorarii;  tria nomina;  viri","T(ito) Laelio T(iti) f(ilio) / Severo |(centurioni) leg(ionis) III Cyr(enaicae)","Tito Laelio Titi filio Severo centurioni legionis III Cyrenaicae","43.5441591","16.4919213"
"EDCS-27601594","CIL 03, 02040 (p 1509) = Legio-VII 00035 = AE 2010, +01166","Dalmatia","Solin / Salona","Salona","42","100","liberti/libertae;  milites;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri","C(aius) Lucretius / signif(er) leg(ionis) VII / C(laudiae) P(iae) F(idelis) dom(o) Verona / an(norum) XLV stip(endiorum) XXVI / de suo peculio f(aciendum) i(ussit) sibi / et Primo suo curam / egerunt frater et / Chrestus lib(ertus) / in fr(onte) p(edes) X in agr(o) p(edes) XX","Caius Lucretius signifer legionis VII Claudiae Piae Fidelis domo Verona annorum XLV stipendiorum XXVI de suo peculio faciendum iussit sibi et Primo suo curam egerunt frater et Chrestus libertus in fronte pedes X in agro pedes XX","43.5441591","16.4919213"
"EDCS-27601595","CIL 03, 02041 (p 1509) = Legio-VII 00036","Dalmatia","Solin / Salona","Salona","42","100","liberti/libertae;  milites;  mulieres;  nomen singulare;  praenomen et nomen;  tituli sepulcrales;  viri","C(aius) Lucretius / vet(eranus) leg(ionis) VII C(laudiae) P(iae) F(idelis) / domo Verona v(ivus) f(ecit) / sibi et Provinciali f(ilio) et / Firmillae et Tyche lib(ertabus) / suisque omnibus / in fr(onte) p(edes) X in agr(o) p(edes) XX","Caius Lucretius veteranus legionis VII Claudiae Piae Fidelis domo Verona vivus fecit sibi et Provinciali filio et Firmillae et Tyche libertabus suis que omnibus in fronte pedes X in agro pedes XX","43.5441591","16.4919213"
"EDCS-27601600","CIL 03, 02048 = Legio-VII 00053","Dalmatia","Solin / Salona","Salona","9","100","milites;  praenomen et nomen;  tituli sepulcrales;  viri","T(itus) Sabinius T(iti) f(ilius) / Fab(ia) domo / Sebaste vete(ranus) / leg(ionis) VII ann(orum) LVI / sti(pendiorum) XXXII / h(ic) s(itus) e(st)","Titus Sabinius Titi filius Fabia domo Sebaste veteranus legionis VII annorum LVI stipendiorum XXXII hic situs est","43.5441591","16.4919213"
"EDCS-27601601","CIL 03, 02049","Dalmatia","Solin / Salona","Salona","1","150","milites;  ordo decurionum;  ordo equester;  tituli sepulcrales;  tria nomina;  viri","Q(uinto) Servilio / M(arci) f(ilio) Palat(ina) / Pacuviano aedili / praef(ecto) cohort(is) I / Morinorum / M(arcus) Servilius Copien/sis Pacuvianus / pater fecit et sibi","Quinto Servilio Marci filio Palatina Pacuviano aedili praefecto cohortis I Morinorum Marcus Servilius Copiensis Pacuvianus pater fecit et sibi","43.5441591","16.4919213"
"EDCS-27601626","CIL 03, 02051 (p 1030) = CIL 03, 08580","Dalmatia","Solin / Salona","Salona","1","150","milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","D(is) M(anibus) / L(ucio) Sextilio Rufo vet(erano) ex classe / praetoria Misenat(i)um et Pa/piriae Helpidi parentibus et / Sextiliae Valeriae Sextilia / Rufina viva fecit","Dis Manibus Lucio Sextilio Rufo veterano ex classe praetoria Misenatium et Papiriae Helpidi parentibus et Sextiliae Valeriae Sextilia Rufina viva fecit","43.5441591","16.4919213"
"EDCS-27601627","CIL 03, 02053","Dalmatia","Solin / Salona","Salona","51","150","milites;  nomen singulare;  tituli sepulcrales;  viri","Tarcho / Tarbun/nis f(ilio) mil(iti) / coh(ortis) Aqu(itanorum) / ann(orum) XLV / stip(endiorum) XXV / dom(o) Camui / Tarpolie / [","Tarcho Tarbunnis filio militi cohortis Aquitanorum annorum XLV stipendiorum XXV domo Camui Tarpolie","43.5441591","16.4919213"
"EDCS-27601639","CIL 03, 02054 = CIL 03, 08758","Dalmatia","Solin / Salona","Salona","1","150","milites;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Tettennius / T(iti) f(ilius) S<t=I>e(llatina) Pansa / vet(eranus) leg(ionis) XI C(laudiae) P(iae) F(idelis) / h(ic) s(itus) e(st)","Lucius Tettennius Titi filius Stellatina Pansa veteranus legionis XI Claudiae Piae Fidelis hic situs est","43.5441591","16.4919213"
"EDCS-27601603","CIL 03, 02055","Dalmatia","Solin / Salona","Salona","1","150","milites;  ordo decurionum;  sacerdotes pagani;  tituli sepulcrales;  tria nomina;  viri","T(iti) Titiseni / Convicto/riani dec(urionis) col(oniae) Salon(itanae) sacerd(otis) / T(itus) Titisenus / Valentinus / |(centurio) leg(ionis) filius","Titi Titiseni Convictoriani decurionis coloniae Salonitanae sacerdotis Titus Titisenus Valentinus centurio legionis filius","43.5441591","16.4919213"
"EDCS-27601604","CIL 03, 02056","Dalmatia","Solin / Salona","Salona","42","150","liberti/libertae;  milites;  tituli sepulcrales;  viri","C(aio) Valerio [3] / vet(erano) leg(ionis) XI P[3] / Valerius I[3] / patrono [","Caio Valerio veterano legionis XI P Valerius I patrono","43.5441591","16.4919213"
"EDCS-27601605","CIL 03, 02057","Dalmatia","Solin / Salona","Salona","1","150","milites;  tituli sepulcrales;  tria nomina;  viri","C(aio) Valerio C(ai) f(ilio) / Claud(ia) Marcell(o) / [3]III mil(iti) coh(ortis) / [","Caio Valerio Cai filio Claudia Marcello III militi cohortis","43.5441591","16.4919213"
"EDCS-27601606","CIL 03, 02062 = CIL 03, 02069 = CIL 03, 08747 = CIL 05, 02164 = ILJug-03, 02040b04 = ILJug-03, 02098 = AE 2017, +01104 = Tusculum-2017-200","Dalmatia","Solin / Salona","Salona","71","100","milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","L(ucio) Vario L(uci) f(ilio) Ser(gia) [3] / domo Aug(usta) Praeto[r(ia) 3] / leg(ionis) XI C(laudiae) P(iae) F(idelis) |(centurio) coh(ortis) VI v[oluntariorum(?) 3] / L(ucius) Varius Laetus PV[3] / et Benn[i]ae Sabin[ae 3] / vivae [3] / in fronte p[edes","Lucio Vario Luci filio Sergia domo Augusta Praetoria legionis XI Claudiae Piae Fidelis centurio cohortis VI voluntariorum Lucius Varius Laetus PV et Benniae Sabinae vivae in fronte pedes","43.5441591","16.4919213"
"EDCS-27601608","CIL 03, 02065 (p 1030) = CIL 05, *00429,225 = D 02506","Dalmatia","Solin / Salona","Salona","41","150","milites;  mulieres;  nomen singulare;  tituli sepulcrales;  viri","Virdomarus / Thartontis f(ilius) / domo Biturix / missicius alae / Claudiae Novae / t(estamento) f(ieri) i(ussit) et / Pamae sorori","Virdomarus Thartontis filius domo Biturix missicius alae Claudiae Novae testamento fieri iussit et Pamae sorori","43.5441591","16.4919213"
"EDCS-27601612","CIL 03, 02071 = ILJug-03, 02040b05 = Legio-VII 00072 = AE 1982, 00763","Dalmatia","Solin / Salona","Salona","9","57","milites;  tituli sepulcrales;  viri","] / [Pompt]ina(?) A[rr]etio / [3] mil(es) le[g(ionis)] VII / ann{i}or(um) [3] / [s]tipe[n]dior(um) IX / h(ic) s(itus)","Pomptina Arretio miles legionis VII annorum stipendiorum IX hic situs","43.5441591","16.4919213"
"EDCS-27700124","CIL 03, 02072 = D 08340","Dalmatia","Solin / Salona","Salona","1","150","mulieres;  ordo decurionum;  tituli operum;  tituli sepulcrales;  tria nomina;  viri","C(aio) Aemilio / Inge[n]uo / aed(ili) et [IIvir]o / iur(e) d[ic(undo) e]t / Aemi[iae] / Hippolyt[ae] matri // Vestibulum / et ambitus / monumenti a / bathro clatror(um) / intra loricam qu/ae spectat in merid(ie) / ad viam munitam / long(a) p(edes) XXXII lat(a) p(edes) LV / et a bathro clatror(um) / a parte dext(ra) et sinist(ra) / et a post(ico) omnium / angulor(um) IIII lat(a) p(edes) / quinos denos // Vestibulum / et ambitus mo/numenti a bathro / clatrorum intra / loricam quae spe/ctat in meridie ad / viam munitam / long(a) p(edes) XXXII lat(a) p(edes) LV / et a bathro clatro/rum a parte dextra / et sinistra et a post(ico) / omnium angulo/rum IIII lat(a) p(edes) qui/nos denos","Caio Aemilio Ingenuo aedili et II viro iure dicundo et Aemiiae Hippolytae matri Vestibulum et ambitus monumenti a bathro clatrorum intra loricam quae spectat in meridie ad viam munitam longa pedes XXXII lata pedes LV et a bathro clatrorum a parte dextra et sinistra et a postico omnium angulorum IIII lata pedes quinos denos Vestibulum et ambitus monumenti a bathro clatrorum intra loricam quae spectat in meridie ad viam munitam longa pedes XXXII lata pedes LV et a bathro clatrorum a parte dextra et sinistra et a postico omnium angulorum IIII lata pedes quinos denos","43.5441591","16.4919213"
"EDCS-27700125","CIL 03, 02073","Dalmatia","Solin / Salona","Salona","1","150","mulieres;  ordo decurionum;  tituli sepulcrales;  tria nomina;  viri","C(aio) Albio Nigro / L(ucio) Albio C(ai) f(ilio) Nig[r]o / L(ucio) Albio L(uci) f(ilio) Leugae / aed(ili) IIII(viro) i(ure) d(icundo) / C(aio) Albio L(uci) f(ilio) Lepido / dec(urioni) Salon(itanorum) / Albia C(ai) f(ilia) Lepida","Caio Albio Nigro Lucio Albio Cai filio Nigro Lucio Albio Luci filio Leugae aedili IIII viro iure dicundo Caio Albio Luci filio Lepido decurioni Salonitanorum Albia Cai filia Lepida","43.5441591","16.4919213"
"EDCS-27700127","CIL 03, 02075 (p 1509) = AE 2018, +01274","Dalmatia","Solin / Salona","Salona","1","150","milites;  mulieres;  ordo decurionum;  ordo equester;  tituli sepulcrales;  tria nomina;  viri","] / Tertullae an(norum) XIIX / Antoniae / Primigeniae / filius / L(ucio) Antonio L(uci) f(ilio) Tro(mentina) / Firmo aed(ili) IIIIvir(o) i(ure) d(icundo) / praef(ecto) fabr(um) proc(uratori) Aug(usti) / fil(ius) / L(ucio) Antonio Expectato / frater / v(ivus) f(ecit) sibi et suis","Tertullae annorum XIIX Antoniae Primigeniae filius Lucio Antonio Luci filio Tromentina Firmo aedili IIII viro iure dicundo praefecto fabrum procuratori Augusti filius Lucio Antonio Expectato frater vivus fecit sibi et suis","43.5441591","16.4919213"
"EDCS-27700131","CIL 03, 02079","Dalmatia","Solin / Salona","Salona","1","150","mulieres;  ordo decurionum;  tituli honorarii;  tria nomina;  viri","C(aio) Clodio C(ai) f(ilio) / Serg(ia) Fadieno / IIIIvir(o) iur(e) d(icundo) / Fadia C(ai) f(ilia) / Marcellina mater / l(ocus) d(atus) d(ecreto) d(ecurionum)","Caio Clodio Cai filio Sergia Fadieno IIII viro iure dicundo Fadia Cai filia Marcellina mater locus datus decreto decurionum","43.5441591","16.4919213"
"EDCS-27700132","CIL 03, 02080","Dalmatia","Solin / Salona","Salona","1","150","liberti/libertae;  tria nomina;  viri","[3] C(ai) l(ibertus) Eupor / [3] C(ai) f(ilii?) Decuri / [3]C Theuo[3] / [3]COI[3","Cai libertus Eupor Cai filii Decuri C Theuo COI","43.5441591","16.4919213"
"EDCS-27700176","CIL 03, 02081","Dalmatia","Solin / Salona","Salona","1","150","ordo decurionum;  tituli sepulcrales;  tria nomina;  viri","M(arco) Iunio / Iusto / dec(urioni) col(oniae) / Salonit(anorum) / aed(ili) IIvir(o) / pontif(ici) / M(arcus) Iunius / [3]fnus / [","Marco Iunio Iusto decurioni coloniae Salonitanorum aedili II viro pontifici Marcus Iunius fnus","43.5441591","16.4919213"
"EDCS-27700177","CIL 03, 02082 = AE 2015, +01079","Dalmatia","Solin / Salona","Salona","54","68","liberti/libertae;  mulieres;  nomen singulare;  officium/professio;  ordo decurionum;  tituli operum;  tituli sepulcrales;  tria nomina;  viri","C(aio) Orchivio Amempto decur(ioni) / ann(orum) XIIX Orchivia Phoebe / mater fecit sibi et Amempto Caesaris Aug(usti) / disp(ensatori) coniugi et libertis libertabusq(ue) posterisq(ue) / suis et eorum et Rhodino Amempti Caesaris / in fronte cum taberna p(edes) LII in agro p(edes) XLV hoc monument(um) / sive sepulc{h}rum est extran<e=I>um heredem non sequetur","Caio Orchivio Amempto decurioni annorum XIIX Orchivia Phoebe mater fecit sibi et Amempto Caesaris Augusti dispensatori coniugi et libertis libertabus que posteris que suis et eorum et Rhodino Amempti Caesaris in fronte cum taberna pedes LII in agro pedes XLV hoc monumentum sive sepulcrum est extraneum heredem non sequetur","43.5441591","16.4919213"
"EDCS-27700133","CIL 03, 02083 (p 1509) = CLE 01060","Dalmatia","Solin / Salona","Salona","31","150","carmina;  liberti/libertae;  mulieres;  nomen singulare;  ordo decurionum;  tituli operum;  tituli sepulcrales;  tria nomina;  viri","Papiria Rhome v(iva) f(ecit) sibi et / Papiriae Cladillae ann(orum) XIX / et P(ublio) Papirio Proculo ann(orum) XI[3 fi]li(i)s / condidit hic miseri mater duo funera pa[rtus] / ossaque non iustis intulit exequiis / tegula nam Romae Proculum prolapsa peremit / pressit Sipunti pressa Cladilla rogum / vota parens nocuere tibi qui numina saeva / ut plura eriperent plura dedere bona / et P(ublio) Papirio Clado viro et P(ublio) Papirio / Celerioni et Papiriae Hispanillae li[b(ertae)] / h(oc) m(onumentum) h(eredem) n(on) s(equetur) // Q(uintus) Nassius Q(uinti) f(ilius) Tro(mentina) / Certus Draco / aedilis IIIIvir i(ure) d(icundo) v(ivus) f(ecit) s(ibi) et / Tulliae Intumae matri","Papiria Rhome viva fecit sibi et Papiriae Cladillae annorum XIX et Publio Papirio Proculo annorum XI filiis condidit hic miseri mater duo funera partus ossa que non iustis intulit exequiis tegula nam Romae Proculum prolapsa peremit pressit Sipunti pressa Cladilla rogum vota parens nocuere tibi qui numina saeva ut plura eriperent plura dedere bona et Publio Papirio Clado viro et Publio Papirio Celerioni et Papiriae Hispanillae libertae hoc monumentum heredem non sequetur Quintus Nassius Quinti filius Tromentina Certus Draco aedilis IIII vir iure dicundo vivus fecit sibi et Tulliae Intumae matri","43.5441591","16.4919213"
"EDCS-27700135","CIL 03, 02085","Dalmatia","Solin / Salona","Salona","1","150","mulieres;  ordo decurionum;  tria nomina;  viri","T(ito) Turranio / T(iti) f(ilio) Vero / aedili Scardon(ae) / Arria C(ai) f(ilia) Maxima fil(io) / pientissimo fec(it) et sibi et / C(aio) Maecio Maximo coniug(i) / libertis libertabusq(ue) suis","Tito Turranio Titi filio Vero aedili Scardonae Arria Cai filia Maxima filio pientissimo fecit et sibi et Caio Maecio Maximo coniugi libertis libertabus que suis","43.5441591","16.4919213"
"EDCS-27700137","CIL 03, 02087","Dalmatia","Solin / Salona","Salona","71","150","officium/professio;  ordo decurionum;  tituli honorarii;  tria nomina;  viri","T(ito) Vettio / Augustali / decurioni / colon(iae) Salon(itanae) / quaestori / aedili IIvir(o) / iure dic(undo) praef(ecto) / et patrono coll(egii) / fabr(um) ob merita / eius coll(egium) fabr(um) / ex aere conlato","Tito Vettio Augustali decurioni coloniae Salonitanae quaestori aedili II viro iure dicundo praefecto et patrono collegii fabrum ob merita eius collegium fabrum ex aere conlato","43.5441591","16.4919213"
"EDCS-27700140","CIL 03, 02092","Dalmatia","Solin / Salona","Salona","14","150","mulieres;  seviri Augustales;  tituli sepulcrales;  tria nomina;  viri","T(itus) Ancharius Anthus / IIIIIIvir Aug(ustalis) t(estamento) f(ieri) i(ussit) ex HS VI(milibus) sibi / et Petroniae Prothesi uxori et / libert(is) heredibusq(ue) / [F]ortunato Tit(o) Zosimo VIvir(o) Zopyro / [E]paphrodito substituto Abascanto / [Pet]roniae Iucundae Anchario Iusto et omnib(us) lib(ertis) libertabusque","Titus Ancharius Anthus IIIIII vir Augustalis testamento fieri iussit ex HS VImilibus sibi et Petroniae Prothesi uxori et libertis heredibus que Fortunato Tito Zosimo VI viro Zopyro Epaphrodito substituto Abascanto Petroniae Iucundae Anchario Iusto et omnibus libertis libertabus que","43.5441591","16.4919213"
"EDCS-27700141","CIL 03, 02093 (p 2260) = CIL 03, 02325","Dalmatia","Solin / Salona","Salona","71","150","liberti/libertae;  mulieres;  seviri Augustales;  tituli sepulcrales;  tria nomina;  viri","T(ito) Flavio Aug(usti) lib(erto) Basso August(ali) / Claudia T(iti) f(ilia) Thetis marit(o) b(ene) m(erenti) / et T(itus) Flavius Felix [vix(it) ann(os) 3]X pro parte quint(a) / patrono / h(oc) m(onumentum) h(eredem) n(on) s(equetur) in f(ronte) p(edes) IX(?) in agr(o) p(edes) XXV","Tito Flavio Augusti liberto Basso Augustali Claudia Titi filia Thetis marito bene merenti et Titus Flavius Felix vixit annos X pro parte quinta patrono hoc monumentum heredem non sequetur in fronte pedes IX in agro pedes XXV","43.5441591","16.4919213"
"EDCS-27700178","CIL 03, 02094 = CIL 03, 08582","Dalmatia","Solin / Salona","Salona","14","150","liberti/libertae;  mulieres;  seviri Augustales;  tituli sepulcrales;  tria nomina;  viri","P(ublius) Caetennius / Agahilas v(ivus) f(ecit) s(ibi) / et / Caeteniae / P(ubli) l(ibertae) fil(iae) Venus<t=I>ae / et P(ublio) Caetenio / Venus<t=I>o VIvir(o) / fil(io) eius","Publius Caetennius Agahilas vivus fecit sibi et Caeteniae Publi libertae filiae Venustae et Publio Caetenio Venusto VI viro filio eius","43.5441591","16.4919213"
"EDCS-27700179","CIL 03, 02095 = CIL 03, 08583 = CIL 11, *00642a09","Dalmatia","Solin / Salona","Salona","1","150","mulieres;  seviri Augustales;  tituli sepulcrales;  tria nomina;  viri","C(aius) Clodius Felix / IIIIIIvir Aug(ustalis) / v(ivus) f(ecit) sibi et / Clodiae Primogenae / filiae / posterisque suis","Caius Clodius Felix IIIIII vir Augustalis vivus fecit sibi et Clodiae Primogenae filiae posteris que suis","43.5441591","16.4919213"
"EDCS-27700180","CIL 03, 02096 (p 2135) = CIL 03, 08584 = CIL 11, *00642a10","Dalmatia","Solin / Salona","Salona","1","150","liberti/libertae;  mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri","P(ublius) Fundanius Philologus / Augustal(is) t(estamento) f(ieri) i(ussit) sib(i) et / Fundaniae Egloge / libert(ae) ex uxori / Zosimus et Felix libert(i) / et hered(es) faciund(um) cur(averunt)","Publius Fundanius Philologus Augustalis testamento fieri iussit sibi et Fundaniae Egloge libertae ex uxori Zosimus et Felix liberti et heredes faciundum curaverunt","43.5441591","16.4919213"
"EDCS-27700142","CIL 03, 02097 (p 2135) = CIL 03, 08585","Dalmatia","Solin / Salona","Salona","41","70","liberti/libertae;  mulieres;  nomen singulare;  servi/servae;  seviri Augustales;  tituli operum;  tituli sepulcrales;  tria nomina;  viri","C(aius) Iulius Sceptus Admeti Aug(usti) lib(erti) [l]ib(ertus) IIIIIIvir Augustal(is) v(ivus) f(ecit) sibi et / Iuliae Coetonidi uxori / C(aio) Iulio C(ai) f(ilio) Tro(mentina) Admeto f(ilio) / C(aio) I(ulio) C(ai) f(ilio) Tro(mentina) Aquilae f(ilio) / L(ucio) Iulio C(ai) f(ilio) Tro(mentina) Scepto f(ilio) / Iuliae C(ai) f(iliae) Tro(mentina) Admetidi f(iliae) // C(aio) Iulio |(mulieris) l(iberto) Tr[iu]mphali f(ilio) / Iuliae C(ai) l(ibertae) Ro[m]anae f(iliae) / Iuliae |(mulieris) l(ibertae) S[ce]psidi f(iliae) / Iuliae |(mulieris) l(ibertae) Pr[im]ae uxori / defun[cta]e // Niso Ti(beri) Claudi Aug(usti) ser(vo) genero / defuncto / in h(oc) m(onumentum) veto aliter ossua / deponi quam Primae et nisi sunt // in fronte p(edes) XX i[n a]gro p(edes) XXX","Caius Iulius Sceptus Admeti Augusti liberti libertus IIIIII vir Augustalis vivus fecit sibi et Iuliae Coetonidi uxori Caio Iulio Cai filio Tromentina Admeto filio Caio Iulio Cai filio Tromentina Aquilae filio Lucio Iulio Cai filio Tromentina Scepto filio Iuliae Cai filiae Tromentina Admetidi filiae Caio Iulio mulieris liberto Triumphali filio Iuliae Cai libertae Romanae filiae Iuliae mulieris libertae Scepsidi filiae Iuliae mulieris libertae Primae uxori defunctae Niso Tiberi Claudi Augusti servo genero defuncto in hoc monumentum veto aliter ossua deponi quam Primae et nisi sunt in fronte pedes XX in agro pedes XXX","43.5441591","16.4919213"
"EDCS-27700143","CIL 03, 02097a","Dalmatia","Solin / Salona","Salona","14","150","tituli sepulcrales;  tria nomina;  viri","D(ecimus) Petronius / Dasius IIIIIIvir / D(ecimus) Petronius / Cilo IIIIIIvir","Decimus Petronius Dasius IIIIII vir Decimus Petronius Cilo IIIIII vir","43.5441591","16.4919213"
"EDCS-27700193","CIL 03, 02099 (p 1030)","Dalmatia","Solin / Salona","Salona","1","150","liberti/libertae;  mulieres;  seviri Augustales;  tituli operum;  tria nomina;  viri","]MNA[3] / IIIIIIvir A[ug(ustalis)] / uxori EIMI[3] / Sallustia L(uci) l(iberta) [3] / Asiatico lib(erto) et [3] / Salvesuni[3] / h(oc) m(onumentum) sive [sepulcrum est h(eredem) n(on) s(equetur)]","MNA IIIIII vir Augustalis uxori EIMI Sallustia Luci liberta Asiatico liberto et Salvesuni hoc monumentum sive sepulcrum est heredem non sequetur","43.5441591","16.4919213"
"EDCS-27700194","CIL 03, 02101 = AE 2018, +01274","Dalmatia","Solin / Salona","Salona","1","150","seviri Augustales;  tituli operum;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Varius L(uci) l(ibertus) Ver[3] / IIIIIIvir August[al(is)] / libertis libertabusq[ue] / eorum h(oc) m(onumentum) sive sepulcru[m] / in fr(onte) p(edes) XX in ag(ro) [p(edes) 3]","Lucius Varius Luci libertus Ver IIIIII vir Augustalis libertis libertabus que eorum hoc monumentum sive sepulcrum in fronte pedes XX in agro pedes","43.5441591","16.4919213"
"EDCS-27700208","CIL 03, 02122 = CIL 03, 08593","Dalmatia","Solin / Salona","Salona","1","150","mulieres;  officium/professio;  tituli sepulcrales;  tria nomina;  viri","L(ucio) Fabio C(ai) f(ilio) / Clementi scrib(ae) ann(orum) XXX / Cordia Al(li) f(ilia) Quarta mater / p(o)s(uit)","Lucio Fabio Cai filio Clementi scribae annorum XXX Cordia Alli filia Quarta mater posuit","43.5441591","16.4919213"
"EDCS-27700157","CIL 03, 02125 = CIL 03, 08594 = CIL 11, *00642a11","Dalmatia","Solin / Salona","Salona","1","150","mulieres;  officium/professio;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Iulius C(ai) f(ilius) Tro(mentina) Clemens / negotiator t(estamento) f(ieri) iussit sibi / et C(aio) Iulio C(ai) f(ilio) Tro(mentina) Maximo patri / et Noniae Lacri f(iliae) Marculiae matri / et L(ucio) Iulio L(uci) f(ilio) Tro(mentina) Maximo filio / et Iuliae L(uci) f(iliae) Marculiae f(iliae) / et Iuliae L(uci) f(iliae) Clementillae f(iliae)","Lucius Iulius Cai filius Tromentina Clemens negotiator testamento fieri iussit sibi et Caio Iulio Cai filio Tromentina Maximo patri et Noniae Lacri filiae Marculiae matri et Lucio Iulio Luci filio Tromentina Maximo filio et Iuliae Luci filiae Marculiae filiae et Iuliae Luci filiae Clementillae filiae","43.5441591","16.4919213"
